datetime,ODBAsum_mean,cow_sum_mean,dog_sum_mean,sheep_sum_mean
6/4/17 2:30,76085,46144,10310,19629
6/4/17 2:45,88895,52362,13934,22599
6/4/17 3:00,106019,44474,41501,20045
6/4/17 3:15,83565,45573,18810,19181
6/4/17 3:30,72378,42294,9718,20367
6/4/17 3:45,69894,39291,10056,20545
6/4/17 4:00,74776,42950,13220,18609
6/4/17 4:15,135600,59870,49897,25832
6/4/17 4:30,215738,119828,58894,37016
6/4/17 4:45,206510,134567,29764,42176
6/4/17 5:00,150325,81539,24496,44288
6/4/17 5:15,119529,71265,17608,30655
6/4/17 5:30,131463,81837,23852,25773
6/4/17 5:45,157536,94396,38611,24526
6/4/17 6:00,173550,107650,48833,17069
6/4/17 6:15,200216,147391,34349,18475
6/4/17 6:30,181283,129725,20451,31107
6/4/17 6:45,194209,141140,27420,25650
6/4/17 7:00,219389,168342,31401,19646
6/4/17 7:15,184373,146865,19465,18043
6/4/17 7:30,173087,126511,23915,22659
6/4/17 7:45,192722,105966,51282,35473
6/4/17 8:00,200131,86550,72345,41238
6/4/17 8:15,145405,63779,39696,41933
6/4/17 8:30,149903,53557,52882,43465
6/4/17 8:45,293895,56716,91748,145431
6/4/17 9:00,353866,72183,70923,210760
6/4/17 9:15,273325,77703,38809,156812
6/4/17 9:30,279323,79081,34075,166166
6/4/17 9:45,319645,84037,53286,182320
6/4/17 10:00,304439,76206,41230,187002
6/4/17 10:15,248506,77399,40004,131102
6/4/17 10:30,122721,65633,19034,38054
6/4/17 10:45,93846,55987,13580,24281
6/4/17 11:00,88656,54910,13379,20367
6/4/17 11:15,96053,51889,21513,22652
6/4/17 11:30,100166,56048,23269,20848
6/4/17 11:45,95854,61919,11605,22331
6/4/17 12:00,321502,65936,31212,224355
6/4/17 12:15,354751,75410,59874,219465
6/4/17 12:30,325991,66744,34565,224681
6/4/17 12:45,169356,57367,17794,94197
6/4/17 13:00,98126,65423,14269,18435
6/4/17 13:15,113781,73035,21221,19526
6/4/17 13:30,116516,64630,31499,20387
6/4/17 13:45,95837,50481,23787,21568
6/4/17 14:00,98151,58533,15499,24120
6/4/17 14:15,118477,69867,16401,32207
6/4/17 14:30,145035,76981,31057,36996
6/4/17 14:45,140414,64111,38935,37369
6/4/17 15:00,133895,59876,50437,23582
6/4/17 15:15,123510,54337,39398,29775
6/4/17 15:30,131279,73338,18752,39189
6/4/17 15:45,147094,87275,27200,32619
6/4/17 16:00,133821,78893,20869,34058
6/4/17 16:15,162359,75049,46555,40754
6/4/17 16:30,237168,136956,66663,33549
6/4/17 16:45,234686,169315,39900,25469
6/4/17 17:00,155465,96551,36882,22030
6/4/17 17:15,207149,160606,19094,27445
6/4/17 17:30,260258,201486,25273,33498
6/4/17 17:45,262593,192251,43280,27061
6/4/17 18:00,226865,179789,24553,22524
6/4/17 18:15,242810,185557,28603,28652
6/4/17 18:30,266492,192356,49947,24187
6/4/17 18:45,225917,191518,18485,15915
6/4/17 19:00,229046,188848,23437,16760
6/4/17 19:15,211880,171003,17877,22998
6/4/17 19:30,195807,156403,11260,28142
6/4/17 19:45,184588,139883,15646,29059
6/4/17 20:00,133127,100775,11174,21178
6/4/17 20:15,117631,82506,17688,17438
6/4/17 20:30,110859,70032,20815,20012
6/4/17 20:45,86312,57745,9617,18950
6/4/17 21:00,84974,55589,12558,16827
6/4/17 21:15,103452,65259,20038,18154
6/4/17 21:30,85032,51585,13973,19473
6/4/17 21:45,95710,54461,9294,31953
6/4/17 22:00,91753,51471,9425,30857
6/4/17 22:15,91607,55394,9750,26462
6/4/17 22:30,116380,76719,10033,29628
6/4/17 22:45,92773,62699,10280,19795
6/4/17 23:00,88792,60174,9507,19113
6/4/17 23:15,86219,60282,9677,16260
6/4/17 23:30,75386,47197,12448,15742
6/4/17 23:45,74926,47487,10874,16564
7/4/17 0:00,75386,45335,9388,20660
7/4/17 0:15,77298,48434,9172,19693
7/4/17 0:30,81091,47056,9324,24710
7/4/17 0:45,102110,57651,10530,33932
7/4/17 1:00,121845,74919,10242,36684
7/4/17 1:15,125668,74463,10327,40878
7/4/17 1:30,120488,87498,9899,23093
7/4/17 1:45,92420,62716,10414,19291
7/4/17 2:00,79198,43840,9889,25466
7/4/17 2:15,76456,42659,9320,24478
7/4/17 2:30,76376,46991,9550,19833
7/4/17 2:45,74792,46496,9979,18316
7/4/17 3:00,77024,39535,18379,19110
7/4/17 3:15,82963,42661,18549,21754
7/4/17 3:30,83791,48890,10512,24391
7/4/17 3:45,87682,53242,10609,23831
7/4/17 4:00,105235,63820,18523,22891
7/4/17 4:15,119954,51757,32278,35920
7/4/17 4:30,191617,76923,63128,51568
7/4/17 4:45,189970,118554,29775,41642
7/4/17 5:00,166526,104656,23639,38229
7/4/17 5:15,154877,79102,36072,39705
7/4/17 5:30,137537,85727,23216,28595
7/4/17 5:45,150917,87571,22795,40552
7/4/17 6:00,167522,87717,29514,50293
7/4/17 6:15,223752,160289,40856,22609
7/4/17 6:30,211337,165719,25687,19933
7/4/17 6:45,196160,137467,32234,26458
7/4/17 7:00,244420,181408,39245,23767
7/4/17 7:15,230162,181485,30613,18065
7/4/17 7:30,215690,183327,14368,17996
7/4/17 7:45,238072,171458,10089,56529
7/4/17 8:00,211277,152723,9951,48603
7/4/17 8:15,152466,122813,9991,19660
7/4/17 8:30,119446,90793,10571,18086
7/4/17 8:45,109121,62938,18677,27507
7/4/17 9:00,146267,50851,45282,50134
7/4/17 9:15,461088,52056,165290,243741
7/4/17 9:30,625648,67185,206092,352368
7/4/17 9:45,440458,63573,97906,278979
7/4/17 10:00,402728,82383,40606,279740
7/4/17 10:15,335451,91985,28257,215211
7/4/17 10:30,283090,66314,24061,192714
7/4/17 10:45,280168,53261,40877,186030
7/4/17 11:00,254106,60280,22694,171131
7/4/17 11:15,240892,52195,18367,170332
7/4/17 11:30,242826,45576,27280,169970
7/4/17 11:45,250396,43334,36079,170983
7/4/17 12:00,85688,51646,9446,24598
7/4/17 12:15,95597,41738,18742,35115
7/4/17 12:30,132169,43327,29533,59308
7/4/17 12:45,115498,54485,15432,45579
7/4/17 13:00,117281,60289,13727,43264
7/4/17 13:15,95476,60190,9646,25641
7/4/17 13:30,89446,58855,9620,20972
7/4/17 13:45,87612,51202,9592,26820
7/4/17 14:00,79495,39669,9450,30377
7/4/17 14:15,77434,39037,9785,28615
7/4/17 14:30,89186,38316,9896,40974
7/4/17 14:45,119076,56248,12215,50612
7/4/17 15:00,132402,63781,20000,48623
7/4/17 15:15,142816,71237,17141,54440
7/4/17 15:30,135921,87207,9736,38976
7/4/17 15:45,158928,110729,17203,30996
7/4/17 16:00,259378,192239,28767,38370
7/4/17 16:15,293086,199110,48964,45013
7/4/17 16:30,276049,165576,43225,67249
7/4/17 16:45,291220,170918,36064,84237
7/4/17 17:00,261218,142581,39139,79498
7/4/17 17:15,299645,201020,43295,55332
7/4/17 17:30,306261,214240,31781,60237
7/4/17 17:45,292855,225888,20348,46619
7/4/17 18:00,253248,177558,12901,62789
7/4/17 18:15,245261,167211,17392,60658
7/4/17 18:30,247997,182679,21075,44244
7/4/17 18:45,241500,179067,21317,41119
7/4/17 19:00,235341,168347,23267,43727
7/4/17 19:15,171794,133040,15831,22925
7/4/17 19:30,164048,132531,9910,21604
7/4/17 19:45,179582,141648,9362,28571
7/4/17 20:00,141188,101746,10039,29402
7/4/17 20:15,116084,78102,12561,25420
7/4/17 20:30,109705,79393,10847,19465
7/4/17 20:45,106969,77221,9511,20236
7/4/17 21:00,111979,79877,9499,22601
7/4/17 21:15,106303,72328,10164,23812
7/4/17 21:30,122110,84787,12534,24788
7/4/17 21:45,137725,83251,14347,40129
7/4/17 22:00,112735,65425,11062,36249
7/4/17 22:15,89946,59293,9505,21147
7/4/17 22:30,94401,62109,10911,21381
7/4/17 22:45,97848,62015,15801,20033
7/4/17 23:00,95199,63423,14901,16876
7/4/17 23:15,94014,65752,10037,18225
7/4/17 23:30,105677,69398,11505,24771
7/4/17 23:45,87031,52403,10002,24626
8/4/17 0:00,76067,43358,13479,19228
8/4/17 0:15,80698,48318,10051,22330
8/4/17 0:30,74028,43530,12343,18154
8/4/17 0:45,75496,41837,16965,16691
8/4/17 1:00,81451,50987,12018,18445
8/4/17 1:15,80777,49586,9936,21255
8/4/17 1:30,83060,51725,9690,21644
8/4/17 1:45,80032,46314,13033,20684
8/4/17 2:00,78844,45330,11741,21771
8/4/17 2:15,77117,42587,10524,24005
8/4/17 2:30,73434,43728,10525,19183
8/4/17 2:45,75155,47548,10225,17382
8/4/17 3:00,76496,48366,10862,17267
8/4/17 3:15,75612,43894,14377,17340
8/4/17 3:30,71727,40112,11826,19791
8/4/17 3:45,73781,35945,12818,25020
8/4/17 4:00,88853,33196,22337,33319
8/4/17 4:15,122920,33250,37306,52363
8/4/17 4:30,157742,65207,50292,42244
8/4/17 4:45,190097,124330,25754,40011
8/4/17 5:00,145535,101950,16170,27413
8/4/17 5:15,112146,72280,17879,21986
8/4/17 5:30,87749,56407,13851,17490
8/4/17 5:45,105961,67331,22094,16534
8/4/17 6:00,141973,91683,33476,16814
8/4/17 6:15,176819,111000,44361,21456
8/4/17 6:30,217567,149257,46183,22131
8/4/17 6:45,177252,140007,19547,17698
8/4/17 7:00,198149,165934,15826,16392
8/4/17 7:15,219613,169062,20595,29956
8/4/17 7:30,234217,170839,30464,32913
8/4/17 7:45,243405,180754,36279,26375
8/4/17 8:00,202443,157821,19311,25312
8/4/17 8:15,217037,141328,55471,20240
8/4/17 8:30,228629,123460,72538,32633
8/4/17 8:45,344287,71044,99751,173493
8/4/17 9:00,419441,46258,84649,288534
8/4/17 9:15,301251,48089,44888,208272
8/4/17 9:30,373465,56679,124034,192752
8/4/17 9:45,326758,74484,99168,153105
8/4/17 10:00,228521,74950,28871,124699
8/4/17 10:15,207682,53683,23967,130030
8/4/17 10:30,199657,45832,38165,115659
8/4/17 10:45,148378,45510,18892,83977
8/4/17 11:00,163382,43070,16195,104117
8/4/17 11:15,204213,53762,20819,129632
8/4/17 11:30,200520,55580,20513,124427
8/4/17 11:45,236989,41248,29607,166133
8/4/17 12:00,235962,46442,28898,160622
8/4/17 12:15,252326,38793,29577,183955
8/4/17 12:30,288570,46396,29672,212503
8/4/17 12:45,288747,50334,25485,212927
8/4/17 13:00,398580,49579,56162,292836
8/4/17 13:15,492702,49217,68569,374917
8/4/17 13:30,172054,49702,24038,98313
8/4/17 13:45,129922,50384,9865,69670
8/4/17 14:00,117690,66541,11496,39650
8/4/17 14:15,100018,68548,13687,17782
8/4/17 14:30,94544,55395,22570,16582
8/4/17 14:45,105396,56876,27906,20615
8/4/17 15:00,141145,64799,50210,26138
8/4/17 15:15,117414,55370,29952,32092
8/4/17 15:30,118122,64013,24134,29974
8/4/17 15:45,157877,103468,28620,25788
8/4/17 16:00,228657,157826,48980,21851
8/4/17 16:15,218330,134032,65332,18967
8/4/17 16:30,240689,142339,76826,21526
8/4/17 16:45,238744,150313,58129,30302
8/4/17 17:00,187709,134598,21752,31357
8/4/17 17:15,243365,173657,14615,55091
8/4/17 17:30,239965,177119,12821,50026
8/4/17 17:45,226167,176251,18122,31795
8/4/17 18:00,243710,193301,17676,32733
8/4/17 18:15,217858,167312,20640,29905
8/4/17 18:30,207059,153840,19523,33696
8/4/17 18:45,176954,132044,19478,25428
8/4/17 19:00,195192,153745,19878,21568
8/4/17 19:15,152877,118598,16740,17537
8/4/17 19:30,90244,59073,12491,18678
8/4/17 19:45,105273,47838,33630,23806
8/4/17 20:00,99486,50082,28512,20891
8/4/17 20:15,81499,50183,13279,18035
8/4/17 20:30,87116,46961,19993,20165
8/4/17 20:45,107076,57547,14844,34681
8/4/17 21:00,103869,59704,16442,27723
8/4/17 21:15,106604,51644,32394,22566
8/4/17 21:30,96848,48822,26605,21422
8/4/17 21:45,90874,50705,22273,17893
8/4/17 22:00,85753,49094,18619,18039
8/4/17 22:15,96789,59999,12736,24052
8/4/17 22:30,108566,71562,11793,25212
8/4/17 22:45,105911,67584,13272,25055
8/4/17 23:00,99843,62931,10100,26811
8/4/17 23:15,87097,52038,12023,23035
8/4/17 23:30,95038,55372,18895,20773
8/4/17 23:45,80077,42523,18355,19199
9/4/17 0:00,83983,50954,14405,18624
9/4/17 0:15,87874,45286,20594,21992
9/4/17 0:30,77155,39888,15199,22070
9/4/17 0:45,73819,39992,9815,24015
9/4/17 1:00,72043,43355,10661,18026
9/4/17 1:15,90029,43789,14342,31898
9/4/17 1:30,88420,39133,12683,36604
9/4/17 1:45,78190,40003,12069,26118
9/4/17 2:00,77411,45311,9820,22279
9/4/17 2:15,81632,50196,10039,21399
9/4/17 2:30,80108,52657,11265,16185
9/4/17 2:45,71771,44241,10269,17264
9/4/17 3:00,66068,38729,10568,16770
9/4/17 3:15,75904,37020,11913,26970
9/4/17 3:30,85085,48615,10094,26375
9/4/17 3:45,103858,61639,9832,32387
9/4/17 4:00,89070,53861,11124,24085
9/4/17 4:15,80283,41405,23200,15678
9/4/17 4:30,164187,72743,37191,54255
9/4/17 4:45,225550,119554,31604,74394
9/4/17 5:00,204421,105119,38201,61101
9/4/17 5:15,166825,96044,30369,40414
9/4/17 5:30,152490,105378,18850,28261
9/4/17 5:45,165265,102092,38693,24482
9/4/17 6:00,214484,112419,77296,24768
9/4/17 6:15,238167,138584,72001,27580
9/4/17 6:30,258711,175617,59703,23391
9/4/17 6:45,178622,119236,38152,21232
9/4/17 7:00,218637,160401,20270,37967
9/4/17 7:15,266341,201497,23999,40846
9/4/17 7:30,232445,164193,41900,26350
9/4/17 7:45,215002,160779,29671,24553
9/4/17 8:00,206795,170139,17360,19297
9/4/17 8:15,207986,144411,31594,31983
9/4/17 8:30,284825,110226,67444,107155
9/4/17 8:45,529305,86444,140475,302387
9/4/17 9:00,528530,81840,137221,309470
9/4/17 9:15,395455,79687,54086,261681
9/4/17 9:30,348625,83929,56496,208200
9/4/17 9:45,329791,83592,60002,186195
9/4/17 10:00,253680,85019,13382,155279
9/4/17 10:15,208686,63701,9974,135012
9/4/17 10:30,164920,53232,10809,100879
9/4/17 10:45,149350,51956,18118,79276
9/4/17 11:00,141926,48538,16217,77171
9/4/17 11:15,166116,51706,12512,101900
9/4/17 11:30,197347,49088,11712,136545
9/4/17 11:45,176823,47941,12156,116725
9/4/17 12:00,291483,52124,49615,189743
9/4/17 12:15,239824,52622,48653,138551
9/4/17 12:30,218352,88141,34846,95364
9/4/17 12:45,328898,189892,19947,119059
9/4/17 13:00,370823,207063,19669,144093
9/4/17 13:15,370899,202922,16150,151829
9/4/17 13:30,374291,193093,14929,166269
9/4/17 13:45,302625,153811,13224,135590
9/4/17 14:00,256041,145424,11379,99236
9/4/17 14:15,280189,136199,20441,123550
9/4/17 14:30,249328,116022,23614,109694
9/4/17 14:45,218286,103183,17058,98045
9/4/17 15:00,214312,74311,19312,120690
9/4/17 15:15,269743,89282,42977,137484
9/4/17 15:30,388482,106485,136023,145975
9/4/17 15:45,339946,114040,94062,131843
9/4/17 16:00,281472,104200,27670,149604
9/4/17 16:15,277496,92566,22566,162364
9/4/17 16:30,296134,116360,32627,147148
9/4/17 16:45,522531,145915,111244,265370
9/4/17 17:00,635548,190009,126145,319392
9/4/17 17:15,378585,192400,37792,148393
9/4/17 17:30,255743,186597,15485,53661
9/4/17 17:45,212875,167533,11442,33900
9/4/17 18:00,185184,156043,11124,18019
9/4/17 18:15,208136,172045,20743,15347
9/4/17 18:30,258495,209821,30722,17951
9/4/17 18:45,222612,189977,14736,17900
9/4/17 19:00,186098,158861,10049,17191
9/4/17 19:15,127841,97547,10616,19676
9/4/17 19:30,89870,52955,11510,25405
9/4/17 19:45,86102,52222,10051,23830
9/4/17 20:00,108807,76414,10303,22089
9/4/17 20:15,120750,84172,11288,25292
9/4/17 20:30,118870,71631,20341,26897
9/4/17 20:45,119731,77659,16828,25243
9/4/17 21:00,91148,59251,12745,19152
9/4/17 21:15,73573,45998,10875,16701
9/4/17 21:30,81304,48864,12679,19760
9/4/17 21:45,88306,46938,20898,20469
9/4/17 22:00,86524,45858,19269,21397
9/4/17 22:15,89398,51880,15069,22448
9/4/17 22:30,110238,58461,11232,40544
9/4/17 22:45,109229,65786,12634,30805
9/4/17 23:00,98952,66711,10214,22025
9/4/17 23:15,91105,61049,11705,18352
9/4/17 23:30,89880,59127,15580,15173
9/4/17 23:45,80137,51774,10373,17989
10/4/17 0:00,76907,46561,11884,18462
10/4/17 0:15,78520,47534,9802,21184
10/4/17 0:30,74442,40375,10968,23100
10/4/17 0:45,97611,54315,13062,30235
10/4/17 1:00,114712,64398,9677,40639
10/4/17 1:15,144792,43082,9334,92377
10/4/17 1:30,155128,38765,10077,106286
10/4/17 1:45,105589,46913,17823,40854
10/4/17 2:00,92001,47296,23650,21054
10/4/17 2:15,73998,41109,11364,21525
10/4/17 2:30,66527,38373,10181,17973
10/4/17 2:45,62731,36571,9323,16838
10/4/17 3:00,75718,43271,11167,21281
10/4/17 3:15,80935,43219,14335,23384
10/4/17 3:30,89420,47028,19675,22718
10/4/17 3:45,79797,45386,13855,20554
10/4/17 4:00,75059,41625,15225,18209
10/4/17 4:15,92828,53336,20133,19360
10/4/17 4:30,119906,66409,30798,22698
10/4/17 4:45,177222,126519,32529,18174
10/4/17 5:00,156841,107638,30173,19026
10/4/17 5:15,137717,89760,19936,28021
10/4/17 5:30,169187,89432,18186,61569
10/4/17 5:45,191911,90929,25862,75121
10/4/17 6:00,236179,114923,56937,64321
10/4/17 6:15,260145,172860,45490,41793
10/4/17 6:30,255206,197399,27817,29991
10/4/17 6:45,243493,172827,45253,25410
10/4/17 7:00,201350,129803,36335,35214
10/4/17 7:15,277423,169553,20852,87017
10/4/17 7:30,325369,192306,18690,114376
10/4/17 7:45,284241,173758,25009,85476
10/4/17 8:00,273770,162400,67623,43746
10/4/17 8:15,354940,149896,171869,33175
10/4/17 8:30,480423,128237,157569,194617
10/4/17 8:45,495036,108370,84644,302024
10/4/17 9:00,390388,109271,67726,213392
10/4/17 9:15,370697,131454,51722,187521
10/4/17 9:30,352435,127572,23777,201088
10/4/17 9:45,261693,101959,31076,128657
10/4/17 10:00,234980,59215,35930,139837
10/4/17 10:15,258810,51076,32695,175040
10/4/17 10:30,237381,43736,25000,168645
10/4/17 10:45,254394,44633,59834,149927
10/4/17 11:00,298751,62140,80866,155746
10/4/17 11:15,233543,100724,39852,92967
10/4/17 11:30,246450,106550,39560,100341
10/4/17 11:45,245351,87663,36397,121292
10/4/17 12:00,181452,62787,16482,102185
10/4/17 12:15,221895,52669,20344,148879
10/4/17 12:30,225003,50855,15003,159146
10/4/17 12:45,198346,52924,18505,126917
10/4/17 13:00,203151,57510,23271,122371
10/4/17 13:15,216470,73591,19720,123159
10/4/17 13:30,210189,63912,17613,128665
10/4/17 13:45,188932,54380,18877,115675
10/4/17 14:00,205702,51921,20388,133390
10/4/17 14:15,218098,59483,19425,139192
10/4/17 14:30,270376,97098,18555,154722
10/4/17 14:45,315505,137064,34953,143491
10/4/17 15:00,302098,138374,38945,124779
10/4/17 15:15,291050,130660,34298,126091
10/4/17 15:30,273926,121729,28897,123298
10/4/17 15:45,319751,126263,48980,144510
10/4/17 16:00,320061,117421,52892,149747
10/4/17 16:15,320964,139326,38105,143532
10/4/17 16:30,296456,162953,24351,109155
10/4/17 16:45,262287,138296,32018,91971
10/4/17 17:00,271156,111124,26933,133099
10/4/17 17:15,282846,122985,14418,145442
10/4/17 17:30,278753,122164,15307,141282
10/4/17 17:45,309386,158022,25918,125445
10/4/17 18:00,312439,185557,45045,81838
10/4/17 18:15,275976,180170,29246,66559
10/4/17 18:30,265853,155691,35250,74913
10/4/17 18:45,188319,111447,30961,45911
10/4/17 19:00,116450,76843,11958,27652
10/4/17 19:15,111614,77627,9740,24247
10/4/17 19:30,124453,79703,18284,26467
10/4/17 19:45,105665,65480,19610,20576
10/4/17 20:00,107120,52856,23620,30642
10/4/17 20:15,146588,66372,22414,57801
10/4/17 20:30,191546,65564,35710,90274
10/4/17 20:45,138710,58593,19134,60985
10/4/17 21:00,130405,84609,12310,33486
10/4/17 21:15,149008,107957,11587,29466
10/4/17 21:30,134530,101587,10539,22403
10/4/17 21:45,131422,100972,9786,20663
10/4/17 22:00,110650,73876,9455,27320
10/4/17 22:15,101460,48753,9791,42915
10/4/17 22:30,143255,45483,11482,86288
10/4/17 22:45,142312,50738,10699,80875
10/4/17 23:00,101688,61740,9932,30015
10/4/17 23:15,76537,45603,9809,21126
10/4/17 23:30,71403,40864,13181,17356
10/4/17 23:45,80711,46074,13693,20944
11/4/17 0:00,75153,44465,11645,19043
11/4/17 0:15,76349,42601,13327,20419
11/4/17 0:30,96202,45669,13615,36918
11/4/17 0:45,118622,60019,10783,47819
11/4/17 1:00,110770,68208,10329,32234
11/4/17 1:15,90868,61032,10618,19215
11/4/17 1:30,77037,48983,9833,18219
11/4/17 1:45,77707,43833,15032,18842
11/4/17 2:00,81080,44342,20896,15842
11/4/17 2:15,79823,44904,19527,15394
11/4/17 2:30,72884,40095,15292,17497
11/4/17 2:45,62951,35178,10782,16993
11/4/17 3:00,78453,46907,9944,21602
11/4/17 3:15,86737,51128,13603,22008
11/4/17 3:30,74038,42750,11665,19623
11/4/17 3:45,73471,42120,10269,21081
11/4/17 4:00,84964,49653,11220,24091
11/4/17 4:15,96797,52315,19390,25092
11/4/17 4:30,160815,101235,27510,32069
11/4/17 4:45,191025,133935,17023,40072
11/4/17 5:00,156793,107617,17895,31279
11/4/17 5:15,133703,94765,20044,18892
11/4/17 5:30,161981,126519,20124,15340
11/4/17 5:45,200921,152664,32465,15793
11/4/17 6:00,236807,166489,45375,24942
11/4/17 6:15,205920,161737,22639,21546
11/4/17 6:30,193606,145387,21992,26227
11/4/17 6:45,224011,165132,30873,28007
11/4/17 7:00,217226,176448,19657,21122
11/4/17 7:15,216600,164400,22201,29997
11/4/17 7:30,257394,153507,36581,67308
11/4/17 7:45,264813,134620,43397,86794
11/4/17 8:00,213834,114761,28541,70533
11/4/17 8:15,182141,82489,13867,85787
11/4/17 8:30,261837,56645,14404,190788
11/4/17 8:45,261545,45835,23434,192277
11/4/17 9:00,269570,60333,37613,171626
11/4/17 9:15,279166,75624,46825,156719
11/4/17 9:30,227852,60390,41549,125915
11/4/17 9:45,220556,75736,42497,102323
11/4/17 10:00,201122,91600,21773,87749
11/4/17 10:15,211044,105358,21149,84538
11/4/17 10:30,193175,90451,11171,91553
11/4/17 10:45,199810,67428,14348,118032
11/4/17 11:00,229738,70010,15190,144539
11/4/17 11:15,239397,58967,28060,152369
11/4/17 11:30,237597,63729,23669,150198
11/4/17 11:45,249420,81511,10515,157391
11/4/17 12:00,271239,85526,45698,140014
11/4/17 12:15,333678,65617,89033,179027
11/4/17 12:30,293337,42224,53930,197180
11/4/17 12:45,232244,41121,46009,145113
11/4/17 13:00,181577,47735,63457,70383
11/4/17 13:15,219808,58724,92251,68833
11/4/17 13:30,373335,68331,112603,192402
11/4/17 13:45,248039,64405,94130,89504
11/4/17 14:00,164140,72900,28123,63118
11/4/17 14:15,183165,93097,19306,70764
11/4/17 14:30,160647,95087,24563,40998
11/4/17 14:45,175079,127664,26705,20712
11/4/17 15:00,175175,141578,15806,17791
11/4/17 15:15,180184,141911,23552,14720
11/4/17 15:30,185824,136325,34546,14953
11/4/17 15:45,168127,99178,50291,18658
11/4/17 16:00,248120,156316,35054,56750
11/4/17 16:15,275336,168857,31616,74864
11/4/17 16:30,217290,124458,23494,69338
11/4/17 16:45,278798,170361,21961,86477
11/4/17 17:00,292199,176246,28727,87226
11/4/17 17:15,226647,137460,27411,61775
11/4/17 17:30,200261,134963,22854,42445
11/4/17 17:45,278557,200121,31239,47198
11/4/17 18:00,319233,248896,22466,47871
11/4/17 18:15,315864,234615,23479,57773
11/4/17 18:30,278227,176513,29618,72096
11/4/17 18:45,240365,157447,31353,51565
11/4/17 19:00,175228,114810,27580,32840
11/4/17 19:15,96534,64247,12410,19877
